timestamp,talonsrx_1__selected_sensor_velocity__pid_0_, talonsrx_1__output_voltage
104,0.0, 0.0
109,0.0, 0.0
114,0.0, 0.0
119,0.0, 0.0
124,0.0, 0.0
129,0.0, 0.0
134,0.0, 0.0
139,0.0, 0.0
144,0.0, 0.0
149,0.0, 0.0
154,0.0, 0.0
159,0.0, 0.0
164,0.0, 0.0
169,0.0, 0.0
174,0.0, 0.0
179,0.0, 0.0
184,0.0, 0.0
189,0.0, 3.2903225806451615
194,0.0, 3.2903225806451615
199,0.0, 3.2903225806451615
204,0.0, 3.2903225806451615
209,75.0, 3.2903225806451615
214,75.0, 3.2903225806451615
219,75.0, 3.2903225806451615
224,75.0, 3.2903225806451615
229,359.0, 3.2903225806451615
234,359.0, 3.2653958944281523
239,359.0, 3.2653958944281523
244,359.0, 3.2653958944281523
249,724.0, 3.2653958944281523
254,724.0, 3.2653958944281523
259,724.0, 3.2653958944281523
264,724.0, 3.2653958944281523
269,1132.0, 3.2653958944281523
274,1132.0, 3.2653958944281523
